"","Month","LongDes","TotItemQty","Brand"
"378",1,"TALENTI GELATO PISTACHIO",100,"OTHER"
"379",1,"TALENTI GELATO RMN RSPBRY",1,"OTHER"
"380",1,"TALENTI GELATO ROMAN RASPBERRY SORBETTO",86,"OTHER"
"381",1,"TALENTI GELATO SCLN PSTCHO",1,"OTHER"
"382",1,"TALENTI GELATO SEA SALT",77,"OTHER"
"383",1,"TALENTI GELATO TAHITIAN VANILLA BEAN 16OZ",85,"OTHER"
"384",1,"TALENTI GELATO VANILLA BEAN",1,"OTHER"
"385",1,"TALENTI GELATO VANILLA BEAN 16OZ",1,"OTHER"
"386",1,"TOFUTTI CUTIES CHOCOLATE",4,"OTHER"
"387",1,"TOFUTTI CUTIES MNT CHOC 8CT",2,"OTHER"
"388",1,"TOFUTTI CUTIES VANILLA 8CT",4,"OTHER"
"389",1,"VT CHOC ICRM LITE",2,"OTHER"
"390",1,"VT FUDGE SWIRL ICRM LITE",9,"OTHER"
"391",1,"VT NEAPOLITAN ICRM LITE",1,"OTHER"
"392",1,"VT STRWBRY ICRM LITE",6,"OTHER"
"393",1,"WW BLACK CHERRY SWIRL GREEK FRZN YOG CUPS 12OZ",22,"OTHER"
"394",1,"WW BLBRY SWRL BARS 6PK",71,"OTHER"
"395",1,"WW CANDY BARS 6/2 FL OZ",86,"OTHER"
"396",1,"WW CHOC SMTH BARS 12CT",25,"OTHER"
"397",1,"WW CKIES&CRM BARS",41,"OTHER"
"398",1,"WW DARK CHOCOLATE RASPBERRY BARS 12PK",72,"OTHER"
"399",1,"WW DIVINE TRIPLE CHOCOLATE BARS",34,"OTHER"
"400",1,"WW DRK CHOC RSPB BARS",1,"OTHER"
"401",1,"WW ENGLSH TFEE CRCH BAR 12CT",139,"OTHER"
"402",1,"WW GIANT CHOC FUDGE BAR 24OZ",159,"OTHER"
"403",1,"WW GIANT LATTE BAR 6PK",39,"OTHER"
"404",1,"WW LOW FAT ICECREAM CHOC FUDGE BROWNIE CUPS 12OZ",37,"OTHER"
"405",1,"WW LOW FAT ICECREAM MINT CHIP CUPS 12OZ",28,"OTHER"
"406",1,"WW PCH SWIRL BARS 6PK",44,"OTHER"
"407",1,"WW SNACK SIZE VAN FUDGE SWRL CONES",50,"OTHER"
"408",1,"WW SNCK SZ RD VELVET 8PK",17,"OTHER"
"409",1,"WW SNK SZ CHOC FDG BARS",96,"OTHER"
"410",1,"WW SNK SZ VP ICE CRM SNDWCH",19,"OTHER"
"411",1,"WW STRAWBERRY SMOOTHIE BARS",48,"OTHER"
"412",1,"WW STRAWBERRY SWIRL GREEK FRZN YOG CUPS 12OZ",14,"OTHER"
"413",1,"WW STRW SMOOTHIE BARS",1,"OTHER"
"414",1,"WW VAN RND ICE CRM SNDWCH 24OZ",63,"OTHER"
"415",1,"YASSO BLBRY BAR 4PK",19,"OTHER"
"416",1,"YASSO COCONUT BAR 4PK",35,"OTHER"
"417",1,"YASSO MANGO BAR 4PK",12,"OTHER"
"418",1,"YASSO RASP BAR 4PK",31,"OTHER"
"419",1,"YASSO STRW BAR 4PK",18,"OTHER"
"420",1,"YORK PEPPERMINT ICRM PATTY 6CT",19,"OTHER"
"421",2,"*CV*DIPPIN DOTS BAN SPLIT",92,"OTHER"
"422",2,"*CV*DIPPIN DOTS BIRTHDAY CAKE",10,"OTHER"
"423",2,"*CV*DIPPIN DOTS CHOC",69,"OTHER"
"424",2,"*CV*DIPPIN DOTS CKIE DGH",52,"OTHER"
"425",2,"*CV*DIPPIN DOTS CKIES/CRM",36,"OTHER"
"426",2,"*CV*DIPPIN DOTS COTTON CANDY",1,"OTHER"
"427",2,"*CV*DIPPIN DOTS ICE RNBW",96,"OTHER"
"428",2,"*CV*DIPPIN DOTS MINT CHOC",59,"OTHER"
"429",2,"*CV*DIPPIN DOTS STRAWBERRY",31,"OTHER"
"430",2,"*CV*DIPPIN DOTS VAN ICE CRM",61,"OTHER"
"431",2,"*D* CLEMMYS IC COFFEE",5,"OTHER"
"432",2,"*D*B&JS COLBERT AMERICONE DRM 16OZ",1,"OTHER"
"433",2,"*D*HD CHOCOLATE CUP 24PK",1,"OTHER"
"434",2,"*D*HD DULCE DE LECHE CUP 24PK",1,"OTHER"
"435",2,"*D*HD VANILLA CUP 24PK",1,"OTHER"
"436",2,"*D*TALENTI GELATO MILK CHOC",1,"OTHER"
"437",2,"*R* DREYERS FRT BAR LIME 6CT",67,"OTHER"
"438",2,"*R* HD DULCE DE LECHE CARAMEL 14OZ",48,"OTHER"
"439",2,"*S*KEMP'S CANDY CANE ICECREAM",12,"OTHER"
"440",2,"*S*KEMP'S CINNAMON ICECREAM",13,"OTHER"
"441",2,"*S*KEMP'S HOLIDAY VANILLA ICECREAM",9,"OTHER"
"442",2,"*S*KEMP'S PUMPKIN PIE ICECREAM",29,"OTHER"
"443",2,"ALDENS ICE CREAM CHOC CHP 48OZ",8,"OTHER"
"444",2,"ALDENS ICE CREAM CKIE CRM 48OZ",4,"OTHER"
"445",2,"ALDENS ICE CREAM VANILLA 48OZ",34,"OTHER"
"446",2,"ALDENS ICRM MINT CHIP OG2 48OZ",4,"OTHER"
"447",2,"ALMD DRM BITES VAN 6.6 OZ",11,"OTHER"
"448",2,"ALMD DRM CHOCOLATE FROZN 16 OZ",19,"OTHER"
"449",2,"ALMD DRM PRALINE CRNCH 16OZ",62,"OTHER"
"450",2,"ALMD DRM VANILLA FROZL 16 OZ",3,"OTHER"
"451",2,"ARTIC ZERO ICE CRM CHOC",27,"OTHER"
"452",2,"ARTIC ZERO ICE CRM CHOC PNUT BTTR",33,"OTHER"
"453",2,"ARTIC ZERO ICE CRM COFFEE",32,"OTHER"
"454",2,"ARTIC ZERO ICE CRM COOKIE N CRM",34,"OTHER"
"455",2,"ARTIC ZERO ICE CRM MINT CHOC CKY",23,"OTHER"
"456",2,"ARTIC ZERO ICE CRM VANILLA",49,"OTHER"
"457",2,"B BELL ASST FRZN YOGURT HG 64OZ",81,"OTHER"
"458",2,"B BELL ASST GOLD ICE CRM HG 64OZ",4630,"OTHER"
"459",2,"B BELL BROWN RIM I/CREAM HG 64OZ",1493,"OTHER"
"460",2,"B BELL LIGHT I/CREAM HG 64OZ",165,"OTHER"
"461",2,"B BELL NO SUGAR ADDED HG 64OZ",258,"OTHER"
"462",2,"B&J BAN P/BTR GRK YOG",28,"OTHER"
"463",2,"B&J BLBRY VAN GRHM GRK YOG",15,"OTHER"
"464",2,"B&J CHEESECAKE BROWNIE 16OZ",61,"OTHER"
"465",2,"B&J CHERRY GARCIA 16OZ",101,"OTHER"
"466",2,"B&J CHERRY GARCIA CUP 12PK",130,"OTHER"
"467",2,"B&J CHOC FDG BROWNIE 16OZ",123,"OTHER"
"468",2,"B&J CHOC FDG BROWNIE CUP 12PK",35,"OTHER"
"469",2,"B&J CHOCC CHP COOKIE DOUGH 16OZ",68,"OTHER"
"470",2,"B&J CHUNKEY MONKEY 16OZ",55,"OTHER"
"471",2,"B&J CINNAMON BUNS 16OZ",67,"OTHER"
"472",2,"B&J COFFEE BUZZ",45,"OTHER"
"473",2,"B&J COFFEE W/HEATH 16OZ",72,"OTHER"
"474",2,"B&J COOKIE DOUGH CUP 12PK",227,"OTHER"
"475",2,"B&J FY CHERRY GARCIA",46,"OTHER"
"476",2,"B&J KARAMEL SUTRA 16OZ",63,"OTHER"
"477",2,"B&J LMN BLBRY GRK YOG",1,"OTHER"
"478",2,"B&J MILK & COOKIES",91,"OTHER"
"479",2,"B&J NEW YORK SUPER FUDGE 16OZ",31,"OTHER"
"480",2,"B&J PEANUT BUTTER CUP 16OZ",41,"OTHER"
"481",2,"B&J PHISH FOOD PT 16OZ",96,"OTHER"
"482",2,"B&J RASP FDG CHNK GRK YOG",16,"OTHER"
"483",2,"B&J RED VELVET CAKE ICE CRM",52,"OTHER"
"484",2,"B&J STEPHEN COLBERTS AMERICONE DREAM",95,"OTHER"
"485",2,"B&J STRW SHRCK GRK YOG",11,"OTHER"
"486",2,"B&J VANILLA",17,"OTHER"
"487",2,"B&J YOGURT CHERRY GARCIA",1,"OTHER"
"488",2,"B.BELL FUDGE BARS 12EA",584,"OTHER"
"489",2,"B/BNY SWEET FREEDOM VAN SNACK SIZE CONES",45,"OTHER"
"490",2,"BB ALMOND BAR SINGLE 1EA",12,"OTHER"
"491",2,"BB BANANA FUDGE BAR",333,"OTHER"
"492",2,"BB BDAY PARTY SNDWCH 8PK",30,"OTHER"
"493",2,"BB BULLETS 24EA",170,"OTHER"
"494",2,"BB CHAMP VAR PK CONES",32,"OTHER"
"495",2,"BB CHOC & VAN CUPS 12EA",265,"OTHER"
"496",2,"BB CHOC CHIP COOKIE SINGLE 5,25OZ",140,"OTHER"
"497",2,"BB CHOC CHRY BARS 12PK",39,"OTHER"
"498",2,"BB CHOC FUDGE BAR",82,"OTHER"
"499",2,"BB CKS/CREAM SANDWICH SINGLE 1EA",235,"OTHER"
"500",2,"BB CNTRY CONE CKS/CRM SGL 1EA",174,"OTHER"
"501",2,"BB CNTRY CONE VANILLA SINGLE 1EA",185,"OTHER"
"502",2,"BB CREME POPS 24EA",52,"OTHER"
"503",2,"BB DIPPED COCONUT FRT BARS",103,"OTHER"
"504",2,"BB FUDGE BOMBSTIK SINGLE 1EA",350,"OTHER"
"505",2,"BB GREAT DIVIDE SINGLES 1EA",29,"OTHER"
"506",2,"BB HOMEMADE VANILLA CUP SGL 1EA",154,"OTHER"
"507",2,"BB ICE CREAM SANDWICH 12EA",187,"OTHER"
"508",2,"BB ICE CREAM SANDWICH SINGLE 1EA",213,"OTHER"
"509",2,"BB KRUNCH BAR SINGLE 1EA",63,"OTHER"
"510",2,"BB LIME FRUIT BAR SNGLE",5,"OTHER"
"511",2,"BB MINI SANDWICH 24EA",151,"OTHER"
"512",2,"BB MINI SWIRL CRML CONES 18OZ",35,"OTHER"
"513",2,"BB MINT CCHIP BARS",72,"OTHER"
"514",2,"BB MIXED BERRIES FRT BARS",151,"OTHER"
"515",2,"BB NEAO SANDWICH SINGLE 5,75OZ",131,"OTHER"
"516",2,"BB NSA MOOO BARS 12EA",92,"OTHER"
"517",2,"BB RAINBOW FREEZE SINGLE 1EA",153,"OTHER"
"518",2,"BB RAINBOW POP UPS SINGLE 1EA",101,"OTHER"
"519",2,"BB SMPLY VAN SNCWCH 8PK",45,"OTHER"
"520",2,"BB STRW FRUIT BARS",395,"OTHER"
"521",2,"BB SUNDAE CUPS",81,"OTHER"
"522",2,"BB TRPL DLGHT SNDWCH 8PK",39,"OTHER"
"523",2,"BBNY CARAMEL KRUNCH BARS 12EA",34,"OTHER"
"524",2,"BBNY CHAMP CONE VAN 6EA",45,"OTHER"
"525",2,"BBNY FUDGE BARS 12EA",11,"OTHER"
"526",2,"BBNY SWT FRDM IC LITES 12EA",46,"OTHER"
"527",2,"BBNY SWT FRDM KRNCH LT 12EA",48,"OTHER"
"528",2,"BBUNNY SWT FRDM FDG LT 12PK 12EA",47,"OTHER"
"529",2,"BJ SMORES 16OZ",51,"OTHER"
"530",2,"BLU BUNNY MINI SWRL BDAY PARTY IC CONE",21,"OTHER"
"531",2,"BLUE BUNNY BIG FUDGE BARS",37,"OTHER"
"532",2,"BLUE BUNNY MINI SWIRLS VANILLA CONES 18OZ",78,"OTHER"
"533",2,"BLUE BUNNY ORANGE DREAM BAR 2.25OZ",17,"OTHER"
"534",2,"BLUE BUNNY ORIG BOMB POP 12PK/1.75 FL OZ",91,"OTHER"
"535",2,"BOMB POP HWN PNCH 12PK",28,"OTHER"
"536",2,"BREYER NAT LT CRMY VANILLA 48OZ",11,"OTHER"
"537",2,"BREYER NTRL CHRY VANILLA 56OZ",16,"OTHER"
"538",2,"BREYER NTRL FRCH VAN 56OZ",46,"OTHER"
"539",2,"BREYER VANILLA ICE CREAM 56OZ",98,"OTHER"
"540",2,"BREYERS BLASTS BDAY",11,"OTHER"
"541",2,"BREYERS CARB SMART CHOC",1,"OTHER"
"542",2,"BREYERS CARB SMART CHOC 48OZ",49,"OTHER"
"543",2,"BREYERS CO B GS THIN MINTS",20,"OTHER"
"544",2,"BREYERS CO BRAND M&MS",10,"OTHER"
"545",2,"BREYERS FAT FREE CRMY VAN 48OZ",9,"OTHER"
"546",2,"BREYERS LACTOSE FREE VAN 56OZ",48,"OTHER"
"547",2,"BREYERS NAT ROCKY ROAD 56OZ",29,"OTHER"
"548",2,"BREYERS NAT STRAWBERRY 56OZ",18,"OTHER"
"549",2,"BREYERS NSA VANILLA 48OZ",19,"OTHER"
"550",2,"BREYERS NTRL CHOC 48OZ",43,"OTHER"
"551",2,"BREYERS SNICKERS IC CRM 48OZ",40,"OTHER"
"552",2,"BREYERS WFL CONE W/HERSHEY CHOC CHP",21,"OTHER"
"553",2,"BRYER SMRT CARB VAN I/C 56OZ",47,"OTHER"
"554",2,"BRYERS OREO CHOC CKIE&CRM",20,"OTHER"
"555",2,"BRYRS CRBSMRT ALMD I/C BAR 6PK",63,"OTHER"
"556",2,"CADBURY CARAMELLO RED FAT IC BAR 12OZ",8,"OTHER"
"557",2,"CADBURY CHOC ALMD RED FAT IC BAR",12,"OTHER"
"558",2,"CIAO BELLA KEY LIME GRHM GEL SQ 3 OZ",29,"OTHER"
"559",2,"CLEMMYS IC CHOC CHIP",13,"OTHER"
"560",2,"CLEMMYS IC CHOCOLATE",7,"OTHER"
"561",2,"CLEMMYS IC TSTD ALMOND",2,"OTHER"
"562",2,"CLEMMYS IC VANILLA BEAN",8,"OTHER"
"563",2,"COTTON CANDY BAR",32,"OTHER"
"564",2,"DAN OIKOS GRK FRZN YGRT CAFE LATTE",12,"OTHER"
"565",2,"DAN OIKOS GRK FRZN YGRT CHOC",41,"OTHER"
"566",2,"DAN OIKOS GRK FRZN YGRT KEY LIME",9,"OTHER"
"567",2,"DAN OIKOS GRK FRZN YGRT STRWBRY",10,"OTHER"
"568",2,"DIANA BANANAS BABIES DARK CHOC",45,"OTHER"
"569",2,"DIANAS BANABAS BABIES MILK CHOC",28,"OTHER"
"570",2,"DIANAS BANANAS BABIES MLK CHOC W/PNUT",17,"OTHER"
"571",2,"DREYER NSA SC VAN BEAN 48OZ",14,"OTHER"
"572",2,"DREYER'S REAL STRWBRRIES 48OZ",5,"OTHER"
"573",2,"DREYERS ASSORTED FRUIT BAR 12EA",98,"OTHER"
"574",2,"DREYERS BUTTER PECAN IC 48OZ",17,"OTHER"
"575",2,"DREYERS COOKIE DOUGH 48OZ",25,"OTHER"
"576",2,"DREYERS FRN VANILLA ICRM 48OZ",3,"OTHER"
"577",2,"DREYERS FRT BAR COCONUT 6CT",100,"OTHER"
"578",2,"DREYERS FRUIT BAR STRAW 6PK",136,"OTHER"
"579",2,"DREYERS LIGHT BUTTER PECAN 48OZ",32,"OTHER"
"580",2,"DREYERS LIGHT CHOCOLATE 48OZ",9,"OTHER"
"581",2,"DREYERS LIGHT FRENCH VAN 48OZ",15,"OTHER"
"582",2,"DREYERS LIGHT MINT 48OZ",21,"OTHER"
"583",2,"DREYERS LIGHT ROCKY ROAD 48OZ",24,"OTHER"
"584",2,"DREYERS LIMITED EDITION 48OZ",21,"OTHER"
"585",2,"DREYERS LT CARM DELIGHT 48OZ",30,"OTHER"
"586",2,"DREYERS LT VANILLA 48OZ",33,"OTHER"
"587",2,"DREYERS MINT CHOC CHIP 48OZ",35,"OTHER"
"588",2,"DREYERS NEAPOLITAN 48OZ",13,"OTHER"
"589",2,"DREYERS NSA BUTTER PECAN 48OZ",25,"OTHER"
"590",2,"DREYERS NSA FDG TRACKS 48OZ",8,"OTHER"
"591",2,"DREYERS NSA VANILLA 48OZ",30,"OTHER"
"592",2,"DREYERS POMEGRANATE BARS",71,"OTHER"
"593",2,"DREYERS ROCKY ROAD ICRM 48OZ",10,"OTHER"
"594",2,"DREYERS VANILLA ICE CREAM 48OZ",32,"OTHER"
"595",2,"DREYERS YOG KEY LIME PIE",4,"OTHER"
"596",2,"DREYERS YOGURT FF VAN 48OZ",2,"OTHER"
"597",2,"DREYRS SC YOG CRML PRALINE",13,"OTHER"
"598",2,"DRUMSTICK NESTLE CRUNCH DPED",173,"OTHER"
"599",2,"DRUMSTICK VANILLA",58,"OTHER"
"600",2,"DRYERS SC MINT COOKIE CRNCH",5,"OTHER"
"601",2,"DRYRD FRUIT BAR NSA VARIETY 12CT",98,"OTHER"
"602",2,"DRYRS LOADED BUTTERFINGER 48OZ",15,"OTHER"
"603",2,"DRYRS LT S/CHRN FDG TRACKS 48OZ",12,"OTHER"
"604",2,"DRYRS LT S/CHRN LIMITED 48OZ",5,"OTHER"
"605",2,"DRYRS LT S/CHRN VAN BEAN 48OZ",18,"OTHER"
"606",2,"DRYRS SC YOG CAPPUCCINO CHP",3,"OTHER"
"607",2,"DRYRS SC YOG CHOC FDG BRWN",13,"OTHER"
"608",2,"ERTHBND FRM FRXN BRRY BSKT",109,"OTHER"
"609",2,"ERTHBND FRM FRZN BLBRRY",95,"OTHER"
"610",2,"ERTHBND FRM FRZN MNGO CHNK",65,"OTHER"
"611",2,"ESKIMO PIE NSA DARK CHOC",10,"OTHER"
"612",2,"FREAL BL/RSP/POM SMOOTHIE 16OZ",27,"OTHER"
"613",2,"FREAL CAPPUCCINO COFFEE 16OZ",15,"OTHER"
"614",2,"FREAL FRZN CAPP COFFEE 16OZ",1,"OTHER"
"615",2,"FREAL MALT MILKSHAKE 16OZ",58,"OTHER"
"616",2,"FREAL MANGO SMOOTHIE 16OZ",7,"OTHER"
"617",2,"FREAL MILKSHAKE CHOC 16OZ",34,"OTHER"
"618",2,"FREAL MILKSHAKE CKIES N CRM 16OZ",39,"OTHER"
"619",2,"FREAL MILKSHAKE MINT CHIP 16OZ",27,"OTHER"
"620",2,"FREAL MILKSHAKE REESES 16OZ",79,"OTHER"
"621",2,"FREAL MILKSHAKE STRW 16OZ",17,"OTHER"
"622",2,"FREAL MILKSHAKE VAN 16OZ",35,"OTHER"
"623",2,"FREAL SMOOTHIE MANGO 16OZ",1,"OTHER"
"624",2,"FREAL STRW/BAN SMOOTHIE 16OZ",25,"OTHER"
"625",2,"FRUITTARE FRT MILK BANANA",23,"OTHER"
"626",2,"FRUITTARE REAL FRT MANGO",16,"OTHER"
"627",2,"FRZN TALENTI GELATO SCLN PSTCHO",1,"OTHER"
"628",2,"GANDY I. CRM MOOSE TRACKS 64OZ",76,"OTHER"
"629",2,"GANDY I.CRM CARAMEL CARIBOU 64OZ",40,"OTHER"
"630",2,"GANDY I.CRM CHERRY VANILLA 64OZ",21,"OTHER"
"631",2,"GANDY I.CRM NEAPOLITAN 64OZ",24,"OTHER"
"632",2,"GANDY ICE CRM CHOCOLATE 64OZ",27,"OTHER"
"633",2,"GANDY ICE CRM VANILLA 64OZ",72,"OTHER"
"634",2,"GANDY SLIM & TRM VANILLA 64OZ",11,"OTHER"
"635",2,"GANDYS VANILLA ICE CREAM 4QT 128OZ",137,"OTHER"
"636",2,"GELATO CRML TFFEE CRNCH",2,"OTHER"
"637",2,"GELATO EXPRSSO CPPCCNO CR",6,"OTHER"
"638",2,"GELATO ROMAN CRM SWRL",9,"OTHER"
"639",2,"GELATO TIRAMISU CHOC CFFE",4,"OTHER"
"640",2,"HAAGEN DAZ CUP CHOC PNUT BTTR",88,"OTHER"
"641",2,"HAAGEN DAZ VAN YOGURT 14OZ",12,"OTHER"
"642",2,"HAAGEN DAZS BAR SLTD CRML",2,"OTHER"
"643",2,"HAAGEN DAZS BTR PECAN 14OZ",58,"OTHER"
"644",2,"HAAGEN DAZS CHOC ICE CREAM 14OZ",56,"OTHER"
"645",2,"HAAGEN DAZS CHOC PNUT BTTR",53,"OTHER"
"646",2,"HAAGEN DAZS COFFEE IC 14OZ",97,"OTHER"
"647",2,"HAAGEN DAZS CUP CHOCOLATE",82,"OTHER"
"648",2,"HAAGEN DAZS CUP COFFEE",140,"OTHER"
"649",2,"HAAGEN DAZS CUP VANILLA",133,"OTHER"
"650",2,"HAAGEN DAZS GELATO BLK CHRRY AMRTO",42,"OTHER"
"651",2,"HAAGEN DAZS GELATO CAPPUCCINO",22,"OTHER"
"652",2,"HAAGEN DAZS GELATO CUP SEA SLT CRML",41,"OTHER"
"653",2,"HAAGEN DAZS GELATO CUP VAN BEAN",20,"OTHER"
"654",2,"HAAGEN DAZS GELATO DRK CHOC CHP",26,"OTHER"
"655",2,"HAAGEN DAZS GELATO LIMONCELLO",35,"OTHER"
"656",2,"HAAGEN DAZS GELATO SEA SALT CRML",47,"OTHER"
"657",2,"HAAGEN DAZS GELATO STRACCIATELL",18,"OTHER"
"658",2,"HAAGEN DAZS GELATO VAN BEAN",9,"OTHER"
"659",2,"HAAGEN DAZS RUM RAISIN 14OZ",40,"OTHER"
"660",2,"HAAGEN-DAZ VAN BEAN 14OZ",14,"OTHER"
"661",2,"HAG DAZ VANILLA 28OZ",70,"OTHER"
"662",2,"HAGEN DAZ CHOCOLATE 28OZ",34,"OTHER"
"663",2,"HAGEN DAZ COFFEE 28OZ",71,"OTHER"
"664",2,"HAGEN DAZ STWBRRY IC 14OZ",55,"OTHER"
"665",2,"HAGEN DAZ VANILLA ICE CREAM 14OZ",40,"OTHER"
"666",2,"HAGEN DAZS CHOC CHOC CHP 14OZ",32,"OTHER"
"667",2,"HAGEN DAZS VAN SWSS ALMD 14OZ",39,"OTHER"
"668",2,"HD CARAMEL CONE CUP",27,"OTHER"
"669",2,"HD COFFEE & ALMOND CRUNCH",45,"OTHER"
"670",2,"HD SNACK VAN & ALMND",21,"OTHER"
"671",2,"HD VAN CHOC PNUT BTR BAR",22,"OTHER"
"672",2,"HGN DAZS CUP DULC DE LECHE",152,"OTHER"
"673",2,"IMAGINE ALMND DREAM CAPP SWRL",41,"OTHER"
"674",2,"JLLY LLMA SORBET 4SQZ PNAPLE",2,"OTHER"
"675",2,"JOLLY LLAMA SORBET 45QZUP BAN CCNUT",7,"OTHER"
"676",2,"JOLLY LLAMA SORBET 45QZUP MANGO",4,"OTHER"
"677",2,"JOLLY LLAMA SORBET 45QZUP RSPBRY",7,"OTHER"
"678",2,"JOLLY LLAMA SORBET 45QZUP STRAWBERRY",11,"OTHER"
"679",2,"JULIES BLACKBERRY SORBET BAR 4CT",5,"OTHER"
"680",2,"JULIES FUDGE BAR 4CT",16,"OTHER"
"681",2,"JULIES ICRM SANDWICH 3OZ",8,"OTHER"
"682",2,"KEMPS FF CHOC FRZN YOG",48,"OTHER"
"683",2,"KEMPS FF CRML PRALINE FRZN YOG 48OZ",43,"OTHER"
"684",2,"KEMPS FF NSA VAN YOG",60,"OTHER"
"685",2,"KEMPS FF STRWBRY FRZN YOG 48OZ",39,"OTHER"
"686",2,"KEMPS FF VAN FRZN YOG 48OZ",51,"OTHER"
"687",2,"KEMPS FRZ YGRT VANILLA 56OZ",1,"OTHER"
"688",2,"KEMPS LF BLK JCK CHRY YOG",58,"OTHER"
"689",2,"KEMPS LF CHOC ALMND",39,"OTHER"
"690",2,"KEMPS LF CRML BROWNIE YOG",45,"OTHER"
"691",2,"KEMPS LF MOOSE TRKS YOG",64,"OTHER"
"692",2,"KEMPS LF VAN BEAN YOG",75,"OTHER"
"693",2,"KLONDIKE HEATH BAR 6PK 4,5OZ",64,"OTHER"
"694",2,"KLONDIKE MINT CHOC CHIP",34,"OTHER"
"695",2,"KLONDIKE ORIGINAL VAN 6PK 4,5OZ",78,"OTHER"
"696",2,"KLONDIKE RED FAT NSA 6EA",47,"OTHER"
"697",2,"KLONDIKE VANILLA SANDWICH",100,"OTHER"
"698",2,"LIFEWAY KEFIR TT MANGO",32,"OTHER"
"699",2,"LIFEWAY KEFIR TT ORIGINAL",4,"OTHER"
"700",2,"LIFEWAY KEFIR TT PMGRANT",19,"OTHER"
"701",2,"LIFEWAY KEFIR TT STRWBRY",22,"OTHER"
"702",2,"LUIGIS ITAL ICE VARTY PK",49,"OTHER"
"703",2,"LUIGIS ITALIAN ICE CHERRY",58,"OTHER"
"704",2,"LUIGIS ITALIAN ICE NS VRTY",25,"OTHER"
"705",2,"M/MAID SFT FRZN LEMONADE",34,"OTHER"
"706",2,"M/MAID SFT FRZN LIMEADE",32,"OTHER"
"707",2,"MAGNOLIA ICE CREAM CCNUT",5,"OTHER"
"708",2,"MAGNOLIA ICE CREAM TRPCL AVCDO",18,"OTHER"
"709",2,"MAGNOLIA ICE CREAM TRPCL UBE",22,"OTHER"
"710",2,"MAGNUM DBL CARAMEL IC BARS",89,"OTHER"
"711",2,"MAGNUM DBL CARAMEL ICE CRM BARS",1,"OTHER"
"712",2,"MAGNUM GOLD 3PK",29,"OTHER"
"713",2,"MINUTE MAID JUICE BARS",22,"OTHER"
"714",2,"MOUNDS ICRM BARS 6CT",19,"OTHER"
"715",2,"NE CLASSIC DRMSTICK COMBO 8CT",168,"OTHER"
"716",2,"NE CLASSIC DRMSTK VNLLA 8EA",221,"OTHER"
"717",2,"NESTLE LIL DRUM CHOC SWIRL",53,"OTHER"
"718",2,"OSD ND CHOC VELVET OG 32OZ",6,"OTHER"
"719",2,"OSD ND CREAMY VANILLA OG 32OZ",14,"OTHER"
"720",2,"OSD ND NEOPOLITAN 32OZ",8,"OTHER"
"721",2,"POPSICLE FIRECRACKER JR",71,"OTHER"
"722",2,"POPSICLE FUDGSICLE NSA",106,"OTHER"
"723",2,"POPSICLE JLY RNCHR AWESOME TWOSOME",1,"OTHER"
"724",2,"POPSICLE OR/GR/CHRY 24EA",91,"OTHER"
"725",2,"POPSICLE S/F OR/CH/GR 24PK",161,"OTHER"
"726",2,"POPSICLE SCRIBBLERS 24EA",66,"OTHER"
"727",2,"POPSICLE SF ORG/CHRY/GRP",47,"OTHER"
"728",2,"POPSICLE SF TROPICALS 24PK",90,"OTHER"
"729",2,"POPSICLE SOUR PATCH 18CT",6,"OTHER"
"730",2,"RDRM VANILLA 16OZ",13,"OTHER"
"731",2,"REESE'S ICE CREAM CUP",69,"OTHER"
"732",2,"RICE DRM BITES VAN 6.6 OZ",16,"OTHER"
"733",2,"RSH BWL MEAL IN A BWL OASIS",2,"OTHER"
"734",2,"RSH BWL MEAL IN A BWL PWR",3,"OTHER"
"735",2,"RSH BWL MEAL IN A BWL YOGA",3,"OTHER"
"736",2,"RSH BWL ML IN A BWL ACAI GF",3,"OTHER"
"737",2,"S COW TRUFFLE BAR CRML",58,"OTHER"
"738",2,"S.COW CHOC.VAN SANDWICH 3CT",62,"OTHER"
"739",2,"S/COW NSA VANILLA SANDWICH 6CT",51,"OTHER"
"740",2,"SCOOPS BANANA NUT 64OZ",32,"OTHER"
"741",2,"SCOOPS BUTTER PECAN 64OZ",50,"OTHER"
"742",2,"SCOOPS CHOCOLATE 64OZ",65,"OTHER"
"743",2,"SCOOPS CHOCOLATE CHIP 64OZ",53,"OTHER"
"744",2,"SCOOPS COOKIES & CREAM 64OZ",56,"OTHER"
"745",2,"SCOOPS LOWFAT CHOCOLATE 64OZ",40,"OTHER"
"746",2,"SCOOPS LOWFAT VANILLA 64OZ",41,"OTHER"
"747",2,"SCOOPS MUDSLIDE COFFEE I/C 64OZ",46,"OTHER"
"748",2,"SCOOPS NEOPOLITAN 64OZ",50,"OTHER"
"749",2,"SCOOPS ROCKY ROAD 64OZ",44,"OTHER"
"750",2,"SCOOPS STRAWBERRY 64OZ",31,"OTHER"
"751",2,"SCOOPS TSTD ALMOND FUDGE 64OZ",90,"OTHER"
"752",2,"SCOOPS VANILLA 64OZ",246,"OTHER"
"753",2,"SCOOPS VANILLA FUDGE 64OZ",36,"OTHER"
"754",2,"SK ICE CRM SAND LF VAN 6EA",99,"OTHER"
"755",2,"SKINNY COW COOKIES & CRM",79,"OTHER"
"756",2,"SKINNY COW FUDGE BAR",32,"OTHER"
