"","month","LongDes","sum(ItemQuant)"
"8037",17,"BR MINT CHOC CHIP ICRM",348
"8038",17,"BR NUTTY COCONUT",63
"8039",17,"BR PNUT BUTTER N CHOC",67
"8040",17,"BR PRALINES N CREAM",106
"8041",17,"BR ROCKY ROAD",50
"8042",17,"BREYER NAT LT CRMY VANILLA",33
"8043",17,"BREYER NTRL CHRY VANILLA",27
"8044",17,"BREYER NTRL FRCH VAN",51
"8045",17,"BREYER VANILLA ICE CREAM",133
"8046",17,"BREYER WFL CONE W/HRSHY CHOC CHP",20
"8047",17,"BREYERS BLASTS BDAY",24
"8048",17,"BREYERS BLASTS CREAMSICLE",19
"8049",17,"BREYERS CARB SMART CHOC",89
"8050",17,"BREYERS CO B GS THIN MINTS",46
"8051",17,"BREYERS CO BRAND M&MS",16
"8052",17,"BREYERS FAT FREE CRMY VAN",28
"8053",17,"BREYERS LACTOSE FREE VAN",73
"8054",17,"BREYERS NAT ROCKY ROAD",23
"8055",17,"BREYERS NAT STRAWBERRY",35
"8056",17,"BREYERS NSA VANILLA",80
"8057",17,"BREYERS NTRL CHOC",53
"8058",17,"BREYERS SNICKERS IC CRM",46
"8059",17,"BRYER SMRT CARB VAN I/C",76
"8060",17,"BRYERS OREO CHOC CKIE&CRM",16
"8061",17,"BRYR GELATO CAPP",8
"8062",17,"BRYR GELATO MNT CHC",14
"8063",17,"BRYRS CRBSMRT ALMD I/C BAR",95
"8064",17,"BRYRS TIRAMISU GELATO",45
"8065",17,"BRYRS TRPL CHOC GELATO",25
"8066",17,"BRYRS VAN CRML GELATO",65
"8067",17,"BUDGET SAVER TWIN POPS",222
"8068",17,"CHOCO TACO",15
"8069",17,"CLEMMYS IC TSTD ALMOND",2
"8070",17,"COOLHAUS IC SNDWCH CHOC",4
"8071",17,"COOLHAUS IC SNDWCH PNTBTR",10
"8072",17,"COOLHAUS ICE CRM 3-BAR M CH",4
"8073",17,"COOLHAUS ICE CRM BANA FSTR",28
"8074",17,"COOLHAUS ICE CRM BLSMC",24
"8075",17,"COOLHAUS ICE CRM CHOC MLTN",24
"8076",17,"COOLHAUS ICE CRM DRTY MNT",35
"8077",17,"COOLHAUS ICE CRM SLT CRML",22
"8078",17,"COOLHAUS ICE CRM SNDWCH BC",14
"8079",17,"COOLHAUS ICE CRM SNDWCH CS",21
"8080",17,"COOLHAUS ICE CRM SNDWCH DCM",7
"8081",17,"COOLHS ICECRM 3-BAR VMCH",8
"8082",17,"COOLHS ICECRM SNDWH VN BN",37
"8083",17,"DAIYA CHEESECAKE NEW YORK STYLE",6
"8084",17,"DAN OIKO GRK FRZ YGRT CAF LATTE",6
"8085",17,"DAN OIKOS GRK FRZ YGRT CHOC",29
"8086",17,"DAN OIKOS GRK FRZN YGRT STRWBRY",28
"8087",17,"DIANA BANABAS BABIES MLK CHOC",55
"8088",17,"DIANA BANANAS BABIES DRK CHOC",65
"8089",17,"DIANA BANANAS BABIES MLK CHOC W/PNUT",16
"8090",17,"DIVINO GELATO FLD BLK DIA PLUM",27
"8091",17,"DIVINO GELATO FLD ROMAN KIWI",16
"8092",17,"DIVINO SORBET FLD AMALFI LEMON",26
"8093",17,"DIVINO SRBT FLD APULIAN PCH",35
"8094",17,"DIVINO SRBT FLD CIACL TNGRN",10
"8095",17,"DREYER POMEGRANATE BARS",94
"8096",17,"DREYERS ASSORTED FRUIT BAR",157
"8097",17,"DREYERS BUTTER PECAN IC",26
"8098",17,"DREYERS FRN VANILLA ICRM",24
"8099",17,"DREYERS FRT BAR COCONUT",124
"8100",17,"DREYERS FRUIT BAR PNAPL",29
"8101",17,"DREYERS FRUIT BAR STRAW",224
"8102",17,"DREYERS LIGHT CHOCOLATE",25
"8103",17,"DREYERS MINT CHOC CHIP",30
"8104",17,"DREYERS NEAPOLITAN",20
"8105",17,"DREYERS ROCKY ROAD ICRM",33
"8106",17,"DREYERS VANILLA ICE CREAM",53
"8107",17,"DRUMSTICK NESTLE CRUNCH DPED",171
"8108",17,"DRUMSTICK VANILLA",65
"8109",17,"DRYRD FRUIT BAR NSA VARIETY",176
"8110",17,"F'REAL MILKSHAKE MINT CHOC CHIP 16Z",38
"8111",17,"F'REAL MLKSHK PMPKN CHSCKE",2
"8112",17,"FATBOY CRML PRTZL SUNDAE",21
"8113",17,"FATBOY JR SNDW VAN ICRM",48
"8114",17,"FATBOY SNDW KEY LIME ICRM",25
"8115",17,"FATBOY SNDW VAN PREM ICRM",72
"8116",17,"FREAL BL/RSP/POM SMOOTHIE",14
"8117",17,"FREAL CAPPUCCINO COFFEE",5
"8118",17,"FREAL FRZN CAPP COFFEE 16OZ",5
"8119",17,"FREAL MALT MILKSHAKE",10
"8120",17,"FREAL MANGO SMOOTHIE",6
"8121",17,"FREAL MILKSHAKE CHOC",32
"8122",17,"FREAL MILKSHAKE CHOC 16OZ",32
"8123",17,"FREAL MILKSHAKE CHOC MLT 16OZ",10
"8124",17,"FREAL MILKSHAKE CKIES N CRM",71
"8125",17,"FREAL MILKSHAKE COOKIES N CRM 16OZ",71
"8126",17,"FREAL MILKSHAKE MINT",38
"8127",17,"FREAL MILKSHAKE REESES",17
"8128",17,"FREAL MILKSHAKE REESES BTR CUP16OZ",17
"8129",17,"FREAL MILKSHAKE STRW",12
"8130",17,"FREAL MILKSHAKE STWBRY 16OZ",12
"8131",17,"FREAL MILKSHAKE VAN",16
"8132",17,"FREAL MILKSHAKE VAN 16OZ",16
"8133",17,"FREAL SMOOTHIE BB RSP PMGRNTE 16OZ",14
"8134",17,"FREAL SMOOTHIE MANGO 16OZ",6
"8135",17,"FREAL SMOOTHIE STRW BNA 16OZ",18
"8136",17,"FREAL STRW/BAN SMOOTHIE",18
"8137",17,"FRTARE STRW,MXD BRY,MILK",20
"8138",17,"FRUITTARE FRT MILK BANANA",33
"8139",17,"FRUITTARE REAL FRT MANGO",49
"8140",17,"GANDY I. CRM MOOSE TRACKS",107
"8141",17,"GANDY I.CRM CARAMEL CARIBOU",76
"8142",17,"GANDY I.CRM CHERRY VANILLA",40
"8143",17,"GANDY I.CRM NEAPOLITAN",63
"8144",17,"GANDY ICE CREAM STRWBRY",20
"8145",17,"GANDY ICE CRM CHOCOLATE",42
"8146",17,"GANDY ICE CRM VANILLA",134
"8147",17,"GANDY PNT CHOC CHP CKIE DGH",10
"8148",17,"GANDY SLIM & TRM VANILLA",28
"8149",17,"GANDY'S PINT BTTR PCN IC",13
"8150",17,"GANDY'S PINT CHOC IC",3
"8151",17,"GANDY'S PINT CKIE CRM IC",16
"8152",17,"GANDY'S PINT VAN  IC",7
"8153",17,"GANDYS VANILLA ICE CREAM 4QT",249
"8154",17,"GDPOP BANANA CINN 11OZ",24
"8155",17,"GDPOP CHOC MILK 11OZ",7
"8156",17,"GDPOP COFFEE 11OZ",10
"8157",17,"GDPOP HIBISCUS MINT 11OZ",12
"8158",17,"GDPOP STRWBRRY LMNADE 11OZ",20
"8159",17,"GDPOP STRWBRY 11OZ",4
"8160",17,"GDPOP WTRMELN AGAVE 11OZ",20
"8161",17,"GH POPSICLE SNOW CONE",8
"8162",17,"GOOD HUMOR GIANT VAN SNDWCH",61
"8163",17,"GOOD HUMOR KING CONE",18
"8164",17,"GOOD HUMOR OREO COOKIE BAR",33
"8165",17,"GOOD HUMOR STRWBRY SHRTCKE BAR",24
"8166",17,"HAAGEN DAZ CUP CHOC PNUT BTTR",129
"8167",17,"HAAGEN DAZ VAN YOGURT",7
"8168",17,"HAAGEN DAZS BTR PECAN",127
"8169",17,"HAAGEN DAZS CHOC ICE CREAM",118
"8170",17,"HAAGEN DAZS CHOC PNUT BTTR",75
"8171",17,"HAAGEN DAZS COFFEE IC",168
"8172",17,"HAAGEN DAZS CUP CHOCOLATE",244
"8173",17,"HAAGEN DAZS CUP COFFEE",307
"8174",17,"HAAGEN DAZS CUP VANILLA",288
"8175",17,"HAAGEN DAZS GELATO CUP SEA SLT CRML",48
"8176",17,"HAAGEN DAZS GELATO DRK CHOC CHP",19
"8177",17,"HAAGEN DAZS GELATO SEA SALT CRML",50
"8178",17,"HAAGEN DAZS GELATO STRACCIATELL",7
"8179",17,"HAAGEN DAZS ROCKY ROAD",36
"8180",17,"HAAGEN DAZS RUM RAISIN",113
"8181",17,"HAAGEN-DAZ VAN BEAN",57
"8182",17,"HAAGN DAZ GELATO CAPPUCCINO",5
"8183",17,"HAG DAZ VANILLA",137
"8184",17,"HAGEN DAZ CHOCOLATE",73
"8185",17,"HAGEN DAZ COFFEE",138
"8186",17,"HAGEN DAZ STWBRRY IC",167
"8187",17,"HAGEN DAZ VANILLA ICE CREAM",115
"8188",17,"HAGEN DAZS CHOC CHOC CHP",60
"8189",17,"HAGEN DAZS VAN SWSS ALMD",83
"8190",17,"HAGN DAZ GELATO BLK CHRY AMRTO",26
"8191",17,"HALO ICE CREAM CHOCO LT",119
"8192",17,"HALO ICE CREAM STRWBRY LT",85
"8193",17,"HALO TOP BIRTHDAY CAKE",97
"8194",17,"HALO TOP VANILLA BEAN",57
"8195",17,"HD CARAMEL CONE CUP",178
"8196",17,"HGN DAZS CUP DULC DE LECHE",251
"8197",17,"HGN DZS GLT BR TRMS DC 3OZ",9
"8198",17,"HGN DZS GLT BR VNL CRM PZL 3OZ",37
"8199",17,"JULIES ICRM SANDWICH",37
"8200",17,"KEMPS FF CHOC FRZN YOG",73
"8201",17,"KEMPS FF CRML PRALINE YOG",42
"8202",17,"KEMPS FF NSA VAN YOG",78
"8203",17,"KEMPS FF STRW FRZN YOG",72
"8204",17,"KEMPS FF VAN FRZN YOG",99
"8205",17,"KEMPS LF BLK JCK CHRY YOG",57
"8206",17,"KEMPS LF BTTR PECAN YOG",27
"8207",17,"KEMPS LF CHOC ALMND",21
"8208",17,"KEMPS LF CRML BROWNIE YOG",55
"8209",17,"KEMPS LF MOOSE TRKS YOG",132
"8210",17,"KEMPS LF SEA SALT CRML YOG",67
"8211",17,"KEMPS LF VAN BEAN YOG",133
"8212",17,"KLNDK CKS CRM KANDY BAR",33
"8213",17,"KLNDK CRML PNUT KANDY BAR",55
"8214",17,"KLNDK FDGE CRNCH KANDY BR",21
"8215",17,"KLONDIKE HEATH BAR",94
"8216",17,"KLONDIKE KANDY KARAMEL BAR",13
"8217",17,"KLONDIKE MINT CHOC CHIP",69
"8218",17,"KLONDIKE ORIGINAL ICE CREAM BAR",4
"8219",17,"KLONDIKE ORIGINAL VAN",125
"8220",17,"KLONDIKE RED FAT NSA",54
"8221",17,"KLONDIKE VANILLA SANDWICH",206
"8222",17,"LCN BDAY CAKE ICRM SNDWCH",56
"8223",17,"LCN BIRTHDAY CAKE ICECRM",63
"8224",17,"LCN BIRTHDAY CAKE ICRM",111
"8225",17,"LCN CHOC MARBLE ICECREAM",71
"8226",17,"LCN CHOC MNT ICRM SNDWCH",59
"8227",17,"LCN CHOC SUNDAE CUPS",131
"8228",17,"LCN CHOCOLATE ICECREAM",93
"8229",17,"LCN CHOCOLATE ICRM",105
"8230",17,"LCN CKIES N CRM IC SNDWCH",192
"8231",17,"LCN CKIES N CRM ICECREAM",58
"8232",17,"LCN CKIES N CRM ICRM",124
"8233",17,"LCN FF CH CHIP BLK CHRY FY",95
"8234",17,"LCN FF CHOC FRZN YOGURT",70
"8235",17,"LCN FF VAN FRZN YOGURT",99
"8236",17,"LCN FUDGE BARS VALUE PACK",33
"8237",17,"LCN KEY LIME SHERBET",41
"8238",17,"LCN KRUNCH BARS",170
"8239",17,"LCN LF CKIES N CRM ICRM",70
"8240",17,"LCN LF MINT CHOC CHIP ICRM",82
"8241",17,"LCN LF VANILLA ICECREAM",110
"8242",17,"LCN MNT CHOC CHP ICRM",84
"8243",17,"LCN NEAPOLITAN ICECREAM",153
"8244",17,"LCN NEAPOLITAN ICRM",95
"8245",17,"LCN NEAPOLTIN ICRM SNDWCH",140
"8246",17,"LCN ORANGE BARS",210
"8247",17,"LCN PINEAPPLE SHERBET",146
"8248",17,"LCN RAINBOW SHERBET",217
"8249",17,"LCN ROCKY ROAD ICECREAM",148
"8250",17,"LCN RT BEER FLOAT BARS",100
"8251",17,"LCN STRAWBERRY IC",70
"8252",17,"LCN STRWBRY SUNDAE CUPS",120
"8253",17,"LCN TOFFEE BRITTLE BARS",80
"8254",17,"LCN VAN ICECREAM SNDWCH",280
"8255",17,"LCN VAN ICRM SNDWCH",368
"8256",17,"LCN VAN ORANGE SHERBET",92
"8257",17,"LCN VANILLA ICECREAM",356
"8258",17,"LCN VANILLA ICREAM",197
"8259",17,"LIFEWAY KEFIR TT MANGO",12
"8260",17,"LIFEWAY KEFIR TT ORIGINAL",9
"8261",17,"LIFEWAY KEFIR TT PMGRANT",16
"8262",17,"LIFEWAY KEFIR TT STRWBRY",18
"8263",17,"LUIGI'S CHC ITN ICE",8
"8264",17,"LUIGIS ITAL ICE VARTY PK",94
"8265",17,"LUIGIS ITALIAN ICE CHERRY",114
"8266",17,"LUIGIS ITALIAN ICE NS VRTY",34
"8267",17,"M/MAID SFT FRZN LEMONADE",64
"8268",17,"M/MAID SFT FRZN LIMEADE",74
"8269",17,"MAGNOLIA ICE CREAM CCNUT",8
"8270",17,"MAGNOLIA ICE CREAM TRPCL AVCDO",8
"8271",17,"MAGNOLIA ICE CREAM TRPCL UBE",21
"8272",17,"MAGNUM DBL CRML IC BARS",290
"8273",17,"MAGNUM DBLE PB BAR",1
"8274",17,"MAGNUM GOLD 3PK",29
"8275",17,"MGNM MINI ALMND WHT VRTY",3
"8276",17,"MONSTER COOKIE  ORIGINAL",3
"8277",17,"MONSTER COOKIE CHOCOLOT",2
"8278",17,"MRS FIELDS COOKIE SANDWICH",33
"8279",17,"NE CLASSIC DRMSTICK COMBO",224
"8280",17,"NE CLASSIC DRMSTK VNLLA",267
"8281",17,"NESTLE LIL DRUM CHOC SWIRL",74
"8282",17,"ON BLBRY GREEK YOG BARS",81
"8283",17,"ON BLUBRY GRK FRZN YOG",8
"8284",17,"ON CHRY GREEK YOG BARS",85
"8285",17,"ON CHRY GRK FRZN YOG",6
"8286",17,"ON MNGO GRK FRZN YOG",7
"8287",17,"ON MXD BRY FRUIT VEG BARS",73
"8288",17,"ON ORNG MNG FRT VEG BARS",13
"8289",17,"ON PEACH FRUIT VEG BARS",24
"8290",17,"ON PEACH GRK FRZN YOG",8
"8291",17,"ON STRW FRUIT VEG BARS",48
"8292",17,"ON STRW GREEK YOG BARS",49
"8293",17,"ON STRW GRK FRZN YOG",11
"8294",17,"ON VAN GREEK YOG BARS",68
"8295",17,"ON VAN GRK FRZN YOG",18
"8296",17,"OSD ND CHOC VELVET OG",16
"8297",17,"OSD ND CREAMY VANILLA OG",18
"8298",17,"OSD ND NEOPOLITAN",15
"8299",17,"OUTSHNE FRUIT BAR PINEAPPLE",29
"8300",17,"PE FDG SWRL DAIRY DSSRT",30
"8301",17,"PE NEAPOLITAN DAIRY DSSRT",35
"8302",17,"PE STRW DAIRY DESSERT",15
"8303",17,"PE VANILLA DAIRY DESSERT",70
"8304",17,"POPSICLE FIRECRACKER JR",92
"8305",17,"POPSICLE FUDGSICLE NSA",199
"8306",17,"POPSICLE OR/GR/CHRY",243
"8307",17,"POPSICLE S/F OR/CH/GR",306
"8308",17,"POPSICLE SCRIBBLERS",140
"8309",17,"POPSICLE SF ORG/CHRY/GRP",91
"8310",17,"POPSICLE SF TROPICALS",145
"8311",17,"PPSCLE REDS CHRY,RSP,STRW",105
"8312",17,"RBYS RCKT DSSRT FRZ GLXY",19
"8313",17,"RBYS RCKT DSSRT FRZ ORBT",30
"8314",17,"RBYS RCKT DSSRT FRZ RCK",36
"8315",17,"REESE'S ICE CREAM CUP",81
"8316",17,"RICE DREAM BITES VAN",20
"8317",17,"RICE DREAM VAN",18
"8318",17,"S.COW CHOC.VAN SANDWICH",92
"8319",17,"S/COW NSA VANILLA SANDWICH",117
"8320",17,"SC DPPD BAR DBL CHOC CARM",13
"8321",17,"SCOOPS BANANA NUT",63
"8322",17,"SCOOPS BUTTER PECAN",30
"8323",17,"SCOOPS CHOCOLATE",83
"8324",17,"SCOOPS CHOCOLATE CHIP",24
"8325",17,"SCOOPS COOKIES & CREAM",74
"8326",17,"SCOOPS LOWFAT VANILLA",20
"8327",17,"SCOOPS MUDSLIDE COFFEE I/C",50
"8328",17,"SCOOPS NEOPOLITAN",61
"8329",17,"SCOOPS ROCKY ROAD",67
"8330",17,"SCOOPS STRAWBERRY",66
"8331",17,"SCOOPS TSTD ALMOND FUDGE",112
"8332",17,"SCOOPS VANILLA",204
"8333",17,"SCOOPS VANILLA FUDGE",35
"8334",17,"SK ICE CRM SAND LF VAN",76
"8335",17,"SKINNY COW COOKIES & CRM",109
"8336",17,"SKINNY COW FUDGE BAR",46
"8337",17,"SLIM A BEAR 100CAL VAN BAR",86
"8338",17,"SLIM ABEAR 100CA TOFF/FRVAN",131
"8339",17,"SNICKERS ICE CRM BARS",168
"8340",17,"SO BLISS FRZR POP 4PK CRRT AP",2
"8341",17,"SO BLISS FRZR POP 4PK HIBISCUS",3
"8342",17,"SO BLISS FRZR POP 4PK MANGO",4
"8343",17,"SO BLISS FRZR POP 4PK SWT TEA",4
"8344",17,"SO DEL BAR CNUT ICRM ALM",18
"8345",17,"SO DEL CNUT BAN SPLT MINI SNDW",25
"8346",17,"SO DEL COCNT CHOC ICRM",29
"8347",17,"SO DEL COCONT CKY DGH",39
"8348",17,"SO DEL COCONT MLK ICRM",11
"8349",17,"SO DEL COCONT MOCHA",31
"8350",17,"SO DEL COCONT VAN",30
"8351",17,"SO DELICIO SYICRM MIN SAN VAN",42
"8352",17,"SOY DELC CHOC OBESSN OG2",10
"8353",17,"STEVE DESSERT BANANA PUDDING",6
"8354",17,"STEVE DESSERT BRBN VANILLA",14
"8355",17,"STEVE DESSERT DRKLN BLKOUT",5
"8356",17,"STEVE DESSERT SALTY CRML",6
"8357",17,"STEVE ICE CRM BURNT SGR VNLLA",5
"8358",17,"STEVE ICE CRM DRK CHOC SLTY CRML",2
"8359",17,"STNYFLD FRZN YOG DRK CHOC",9
"8360",17,"STNYFLD LF MNT CHO YGRT OG2",1
"8361",17,"STNYFLD NF VAN FDG YGRT OG2",18
"8362",17,"STNYFLD NF VAN YOGRT OG2",21
"8363",17,"SWT FRDM VAN ICRM CONE",26
"8364",17,"SYDRM BTR PCAN DSERT",8
"8365",17,"TALENTI BLOOD ORANGE SORBETTO",66
"8366",17,"TALENTI GEL FUDGE BROWNIE",103
"8367",17,"TALENTI GELATO CARIBBEAN COCONUT",85
"8368",17,"TALENTI GELATO CH/PNT BTR CUP",72
"8369",17,"TALENTI GELATO CRML CKIE CRNCH",700
"8370",17,"TALENTI GELATO DBE DRK CHOC",92
"8371",17,"TALENTI GELATO DBL DRK CHOC",276
"8372",17,"TALENTI GELATO MILK CHOC",180
"8373",17,"TALENTI GELATO PISTACHIO",116
"8374",17,"TALENTI GELATO ROMAN RASP SORBETTO",600
"8375",17,"TALENTI GELATO SEA SALT",140
"8376",17,"TALENTI GELATO VANILLA BEAN",125
"8377",17,"TAMPICO TWIN POPS 3 FLVRS",31
"8378",17,"TCBY FYOG COOKIES N CREAM",40
"8379",17,"TCBY FYOG DBL CHOC CHNK",63
"8380",17,"TCBY FYOG DBL CLS VAN BEAN",57
"8381",17,"TCBY FYOG MINT CHOC CHIP",56
"8382",17,"TCBY FYOG SLTD CRML SWIRL",52
"8383",17,"TILLAMK ESPRESSO MOCHA ICRM",80
"8384",17,"TILLAMK MUDSLIDE ICRM",146
"8385",17,"TILLAMK OREGON STRW ICRM",96
"8386",17,"TILLAMK ROCKY ROAD ICRM",71
"8387",17,"TILLAMK VAN BEAN ICECREAM",215
"8388",17,"TILLAMK VAN CHOC CHIP ICREAM",152
"8389",17,"TILLAMOOK OR BLBRY PTCH ICRM",60
"8390",17,"TILLAMOOK OREGON BLK CHRY",54
"8391",17,"TILLMK CINN HORCHATA ICREAM",53
"8392",17,"TILLMK CKIES N CRM ICREAM",55
"8393",17,"TILLMK CRML BTR PCN ICREAM",68
"8394",17,"TILLMK DUTCH CHOC ICREAM",67
"8395",17,"TILLMK FIRESD SMORES ICREAM",43
"8396",17,"TILLMK MARIONBRY PIE ICREAM",23
"8397",17,"TILLMK MNT CHOC CHIP ICREAM",87
"8398",17,"TILLMK OLD FASH VAN ICREAM",226
"8399",17,"TILLMK TOFFEE CRNCH ICRM",94
"8400",17,"TLNTI GEL BLK RSP CHC CHP",82
"8401",17,"TOFUTTI CUTIES VANILLA",13
"8402",17,"WINKS FROZEN CAKE BATTER",60
"8403",17,"WINKS FROZEN CHOC MINT",27
"8404",17,"WINKS FROZEN CINNAMON BUN",16
"8405",17,"WINKS FROZEN COCOA DOUGH",52
"8406",17,"WINKS FROZEN ICED LATTE",17
"8407",17,"WONKA PUSH UP 9 CT BOX",81
"8408",17,"WW CANDY BARS 6/2 FL OZ",57
"8409",17,"WW CHOC FUDGE BAR",119
"8410",17,"WW CHOC SMTH BARS",55
"8411",17,"WW CKIES&CRM BARS",53
"8412",17,"WW COOKIES & CREAM BAR",39
"8413",17,"WW DARK CHOC MINT BAR",141
"8414",17,"WW DARK CHOC RASP BAR",79
"8415",17,"WW DIVINE TRIPLE CHOCOLATE BARS",59
"8416",17,"WW DRK CHC DULCE DE LECHE",69
"8417",17,"WW DRK CHOC RSPB BARS",132
"8418",17,"WW ENG TOFFEE CRNCH BAR",93
"8419",17,"WW ENGLSH TFEE CRCH BAR",174
"8420",17,"WW GIANT CHOC FUDGE BAR",115
"8421",17,"WW GIANT LATTE BAR",41
"8422",17,"WW MOCHA LATTE BAR",50
"8423",17,"WW PNB CRML CANDY BAR",163
"8424",17,"WW SALTED CARAMEL BAR",54
"8425",17,"WW SLTD CRML ICECRM BAR",152
"8426",17,"WW SNACK SIZE VAN FUDGE SWRL CONES",91
"8427",17,"WW SNK SZ CHOC FDG BARS",213
"8428",17,"WW SNK SZ VP ICE CRM SNDWCH",57
"8429",17,"WW STRW SMOOTHIE BARS",77
"8430",17,"WW TRIPLE CHOC BAR",48
"8431",17,"WW VAN RND ICE CRM SNDWCH",268
"8432",18,"*CV*DIPPIN DOT COTTON CANDY",29
"8433",18,"*CV*DIPPIN DOTS BAN SPLIT",141
"8434",18,"*CV*DIPPIN DOTS BIRTHDAY CAKE",7
"8435",18,"*CV*DIPPIN DOTS CHOC",98
"8436",18,"*CV*DIPPIN DOTS CKIE DGH",128
"8437",18,"*CV*DIPPIN DOTS CKIES/CRM",132
"8438",18,"*CV*DIPPIN DOTS ICE RNBW",172
"8439",18,"*CV*DIPPIN DOTS MINT CHOC",63
"8440",18,"*CV*DIPPIN DOTS MINT COOKIE CRUNCH",3
"8441",18,"*CV*DIPPIN DOTS STRAWBERRY",19
"8442",18,"*CV*DIPPIN DOTS VAN ICE CRM",120
"8443",18,"*D* CLEMMYS IC COFFEE",4
"8444",18,"*D*BB SWT FRDM NSA FUDGE BAR 12CT",121
"8445",18,"*D*BR CHOC FUDGE ICRM",38
"8446",18,"*D*CHRSTMS ICE CRM EGGNG",28
"8447",18,"*D*CHRSTMS MLK ICE CRM EGGNG",52
"8448",18,"*D*TALENTI GELATO MILK CHOC",1
"8449",18,"*D*XMAS EGGNG CHOC SWRL",25
"8450",18,"*D*XMAS MLK I CRM EGGNOG SEASLT CRM",27
"8451",18,"*D*XMAS MLK ICE CRM EGGNG FR VAN",28
"8452",18,"*R* DREYERS FRT BAR LIME",117
"8453",18,"*R* DREYERS FRT BAR LIME 6CT",121
"8454",18,"*R* HD DULCE DE LECHE CARAMEL",106
"8455",18,"*R* HD DULCE DE LECHE CARAMEL 14OZ",38
"8456",18,"*R*DREYERS FRT BAR GRAPE",64
"8457",18,"*S*KEMP'S CINNAMON ICECREAM",8
"8458",18,"*S*TLNT EGG NG GLT",2
"8459",18,"*Z*BB FNWCH CKIES N CRM966620",15
"8460",18,"*Z*BB FNWCH VN CH CHIP966619",27
"8461",18,"*Z*BB SWT FRDM FDG LT 800134",1
"8462",18,"*Z*EAT RT CHOC RASP 966533",52
"8463",18,"*Z*EAT RT TOFF CRNCH 966531",76
"8464",18,"ALDENS IC SALTED CARAMEL",4
"8465",18,"ALDENS ICE CREAM CHOC CHP",12
"8466",18,"ALDENS ICE CREAM CHOC CHP 48OZ",8
"8467",18,"ALDENS ICE CREAM CKIE CRM",10
"8468",18,"ALDENS ICE CREAM CKIE CRM 48OZ",10
"8469",18,"ALDENS ICE CREAM VANILLA",43
"8470",18,"ALDENS ICE CREAM VANILLA 48OZ",35
"8471",18,"ALDENS ICRM MINT CHIP OG2",18
"8472",18,"ALDENS ICRM MINT CHIP OG2 48OZ",7
"8473",18,"ALMD DRM BITES VAN 6.6 OZ",9
"8474",18,"ALMD DRM CHOCOLATE FROZN 16 OZ",31
"8475",18,"ALMD DRM PRALINE CRNCH 16OZ",70
"8476",18,"ALMD DRM VANILLA FROZL 16 OZ",13
"8477",18,"ALMOND DREAM CAPP SWIRL",22
"8478",18,"ALMOND DREAM CHOC",16
"8479",18,"ALMOND DREAM CHOC BITES",19
"8480",18,"ALMOND DREAM PRLN CRNCH",47
"8481",18,"ALMOND DREAM VNLA",29
"8482",18,"ALMOND DREAM VNLA BITE",25
"8483",18,"ARTIC ZERO ICE CRM BUTTERY PECAN",32
"8484",18,"ARTIC ZERO ICE CRM CHOC",24
"8485",18,"ARTIC ZERO ICE CRM CHOC PNUT BTR",87
"8486",18,"ARTIC ZERO ICE CRM CHOC PNUT BTTR",18
"8487",18,"ARTIC ZERO ICE CRM COFFEE",40
"8488",18,"ARTIC ZERO ICE CRM COOKIE N CRM",116
"8489",18,"ARTIC ZERO ICE CRM COOL MINT CHIP",33
"8490",18,"ARTIC ZERO ICE CRM LIL BIT CHIPPY",30
"8491",18,"ARTIC ZERO ICE CRM MINT CHOC CKY",23
"8492",18,"ARTIC ZERO ICE CRM SEA SLT CRMEL",39
"8493",18,"ARTIC ZERO ICE CRM VANILLA",72
"8494",18,"ARTIC ZERO ICE CRMCOOKIE DOUGH CHIP",69
"8495",18,"B BELL ASST FRZN YOGURT HG 64OZ",125
"8496",18,"B BELL ASST GOLD ICE CRM HG",12839
"8497",18,"B BELL ASST GOLD ICE CRM HG 64OZ",8387
"8498",18,"B BELL BROWN RIM I/CREAM HG",4488
"8499",18,"B BELL BROWN RIM I/CREAM HG 64OZ",3200
"8500",18,"B BELL LIGHT I/CREAM HG 64OZ",257
"8501",18,"B BELL NO SUGAR ADDED HG 64OZ",524
"8502",18,"B BUNNY MINI SWRL VAN CONES",167
"8503",18,"B&J BAN P/BTR GRK YOG",72
"8504",18,"B&J BLBRY VAN GRHM GRK YOG",74
"8505",18,"B&J CHEESECAKE BROWNIE",128
"8506",18,"B&J CHEESECAKE BROWNIE 16OZ",68
"8507",18,"B&J CHERRY GARCIA",221
"8508",18,"B&J CHERRY GARCIA 16OZ",108
"8509",18,"B&J CHERRY GARCIA CUP",241
"8510",18,"B&J CHERRY GARCIA CUP 12PK",181
"8511",18,"B&J CHOC FDG BROWNIE",306
"8512",18,"B&J CHOC FDG BROWNIE 16OZ",130
"8513",18,"B&J CHOC FDG BROWNIE CUP",246
"8514",18,"B&J CHOC FDG BROWNIE CUP 12PK",162
"8515",18,"B&J CHOCC CHP COOKIE DOUGH",130
"8516",18,"B&J CHOCC CHP COOKIE DOUGH 16OZ",93
"8517",18,"B&J CHUNKEY MONKEY 16OZ",69
"8518",18,"B&J CHUNKY MONKEY",171
"8519",18,"B&J CINNAMON BUNS",131
"8520",18,"B&J CINNAMON BUNS 16OZ",55
"8521",18,"B&J COFFEE BUZZ",145
"8522",18,"B&J COFFEE W/HEATH",94
"8523",18,"B&J COFFEE W/HEATH 16OZ",80
"8524",18,"B&J COOKIE DOUGH CUP",260
